piece,notes
./abc/Polonäs_i_Dm_ur_Carl_Råmelius_notbok_47fa84.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polonesse_in_G_Dur_no_19_ur_Anders_Larssons_notbok_b9f251.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polonäs_efter_Sam_Wåhlberg_Gm_f73f36.abc,"[[1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 5, 7, 9], [1, 5, 7, 9], [1, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polonäs_efter_Sam_Wåhlberg_03bbef.abc,"[[1, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9]]"
./abc/Polonäs_i_Gm_efter_Johan_Eric_Blomgren_f18df1.abc,"[[1, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]"
./abc/_Ack_om_den_lilla_vännen_komme_slängpolska_e45976.abc,"[[1, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 4, 5, 7, 9, 11], [1, 3, 3, 3, 5, 9], [1, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 4, 5, 7, 9, 11], [1, 4, 5], [1, 1, 1, 4, 5, 7, 9], [1, 1, 1, 3, 4, 5, 7, 9], [1, 1, 1, 3, 4, 5, 7, 9, 11], [1, 4, 5, 9], [1, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 5, 8, 9, 11], [1, 4, 5], [1, 1, 1, 4, 5, 7, 9], [1, 1, 1, 3, 5, 7, 9], [1, 1, 1, 3, 4, 5, 7, 9, 11], [1, 1, 1, 4, 5, 9], [1, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9, 12], [1, 5, 8, 9, 11], [1, 4, 5]]"
./abc/Polonäs_efter_Gustaf_Weslien_2981d4.abc,"[[1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9]]"
./abc/Pollonesse_183231_54a1b9.abc,"[[1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 9, 11], [1, 2, 3, 4, 5, 9]]"
./abc/Polska_af_Böss_Calle__23075f.abc,"[[11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
./abc/Polonäs_efter_Sam_Wåhlberg_Gm_3866c4.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 4, 5, 9], [1, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 9]]"
./abc/Polonesse_in_G_Dur_no_8_ur_Anders_Larssons_notbok_09edac.abc,"[[1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9, 11], [1, 3, 5, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9, 11], [1, 3, 5], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5], [1, 3, 5, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9, 11], [1, 3, 5]]"
./abc/Polonäs_efter_Andreas_Grevelius_nr_75_f9aa6c.abc,"[[1, 5, 9], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 5, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 5], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 5, 9], [1, 2, 3, 4, 5, 9], [1, 5, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5]]"
./abc/_Polonäs_ur_Andreas_Dahlgrens_notbok_nr_86_f6ff54.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 5], [1, 5, 11], [1, 3, 5, 7, 9, 11], [1, 5, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 5]]"
./abc/_Polonesse_in_A_Moll_no_2_ur_Anders_Larssons_notbok_c58431.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9]]"
./abc/Lackströms_polska_a36e55.abc,"[[1, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 4, 5, 7, 9, 11], [1, 3, 4, 5], [1, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9]]"
./abc/_Polska_efter_ByssKalle_nr_31_b77188.abc,"[[1, 4, 5, 8, 9, 10, 11, 12], [1, 4, 5, 9, 12], [1, 5, 6, 7, 8, 9, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 4, 5, 8, 9, 10, 11, 12], [1, 4, 5, 9, 12], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 5, 6, 7, 8, 9, 11], [1, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 5, 6, 7, 8, 9, 11], [1, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 12], [1, 2, 3, 4, 5], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Pollonesse_183221_9c2a5c.abc,"[[1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 4, 5, 9, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 4, 5, 9, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 4, 5, 9, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 4, 5, 9, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9], [1, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 9]]"
./abc/_Slängpolska_från_Mörkö_i_A_och_Dm_d82695.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 10], [1, 3, 5, 6, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5], [1, 3, 4, 5, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 9, 10, 11], [1, 3, 5, 7, 9], [1, 3, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 9, 10, 11], [1, 3, 5, 9]]"
./abc/_Polska_efter_ByssKalle_nr_17_65dd9a.abc,"[[1, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9], [1, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 9, 11], [1, 5, 6, 7, 8, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5]]"
./abc/Ridmarsch_efter_ByssKalle_428d28.abc,"[[1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/_Polonesse_in_D_Dur_no_33_ur_Anders_Larssons_notbok_fe57e5.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 9], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/_Polonäs_sexdregasamlingen_del_2_nr_20_9689b5.abc,"[[1, 3, 4, 5, 7, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 9, 11], [1, 5], [1, 3, 5, 7, 9], [1, 3, 4, 5, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 9, 11], [1, 5]]"
./abc/Polonäs_i_Dm_efter_Daniel_Danielsson_c9e52a.abc,"[[1, 3, 5, 9, 11], [1, 3, 5, 9, 11], [1, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 5, 7, 9, 11, 12], [1, 5]]"
./abc/Polska__ea7739.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9, 9, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 5], [1, 3, 5, 7, 9], [1, 5], [1, 3, 5, 7, 9], [1, 5, 11, 11, 12], [1, 3, 5, 7, 9, 11], [1, 5, 11, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 5, 6, 7, 9, 10, 11], [1, 3, 5, 7, 8, 9], [1, 2, 3, 5, 6, 7, 9, 10, 11], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9]]"
./abc/_Polonäs_sexdregasamlingen_del_2_nr_4_65442b.abc,"[[1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11]]"
./abc/_1814_698087.abc,"[[1, 3, 5, 9], [1, 3, 5, 9], [1, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 5, 9], [1, 4, 5, 7, 9, 11], [1, 3, 5], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 4, 5, 7, 9, 11], [1, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 4, 5, 7, 9, 11], [1, 5]]"
./abc/Pollonesse_ur_Andreas_Dahlgrens_notbok_nr_14_f4faf1.abc,"[[1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 5], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 5]]"
./abc/Polonäs_be5f8c.abc,"[[1, 5, 6, 7, 8, 9, 11], [1, 4, 5, 7, 8, 9, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 4, 5, 6, 7, 8, 9, 11], [1, 5, 6, 7, 8, 9, 11], [1, 4, 5, 7, 8, 9, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 4, 5, 6, 7, 8, 9], [1, 4, 5, 8, 9, 12], [1, 4, 5, 6, 7, 8, 9], [1, 5, 6, 7, 8, 9, 11], [1, 4, 5, 7, 8, 9, 11], [1, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]"
./abc/_Polonäs_ur_Andreas_Dahlgrens_notbok_nr_75_d15c2b.abc,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 9], [1, 3, 4, 5, 9], [1, 3, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 4, 5, 9], [1, 3, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polonesse_in_A_Dur_No_2_6cd304.abc,"[[1, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 4, 5, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5]]"
./abc/Pollonesse_ur_Andreas_Dahlgrens_notbok_nr_31_73d80b.abc,"[[1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5]]"
./abc/Östgötasverpen_83557c.abc,"[[1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 5, 7, 9, 10, 11, 12], [1, 5, 7, 9, 10, 11, 12], [1, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 5, 7, 9, 10, 11, 12], [1, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 9], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]"
./abc/Polonäs_efter_Klöfving_b0a52f.abc,"[[1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/9283067d35d8ccf26bfcaa6876170ab2.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5], [1, 4, 5], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5], [1, 4, 5], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 4, 5], [1, 4, 5], [1, 3, 5, 7, 9, 10, 11, 12], [1, 4, 5], [1, 4, 5], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 4, 5, 7, 9, 10, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 4, 5, 7, 9, 10, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 4, 5, 7, 9, 11], [1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5, 7, 9, 10, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]"
./abc/Polonesse_in_G_Dur_no_1_ur_Anders_Larssons_notbok_ddd78c.abc,"[[1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9]]"
